delta_time	protocols	ip_src	ip_dst	port_src	port_dst	frame_len	udp_len	ip_ttl	icmp_type	tos	ip_flags_rb	ip_flags_df	ip_flags_mf	tcp_flags_res	tcp_flags_ns	tcp_flags_cwr	tcp_flags_ecn	tcp_flags_urg	tcp_flags_ack	tcp_flags_push	tcp_flags_reset	tcp_flags_syn	tcp_flags_fin	epoch_time	label	tipo_ataque
2e-05	TCP	192.168.100.148	192.168.100.3	36256.0	99.0	60		52		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161369	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	5500.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.16137	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1023.0	60		45		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161371	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	2288.0	60		51		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161372	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	3325.0	60		43		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161373	1	Reconnaissance_OS_Fingerprint
0.0	TCP	192.168.100.148	192.168.100.3	36256.0	6788.0	60		47		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161373	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1107.0	60		52		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161374	1	Reconnaissance_OS_Fingerprint
2e-06	TCP	192.168.100.148	192.168.100.3	36256.0	16018.0	60		49		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161376	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1322.0	60		53		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161377	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	4045.0	60		53		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161378	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	2045.0	60		40		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161379	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	15742.0	60		56		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161424	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	7512.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161429	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	6106.0	60		43		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.16143	1	Reconnaissance_OS_Fingerprint
0.0	TCP	192.168.100.148	192.168.100.3	36256.0	49155.0	60		49		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.16143	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	10025.0	60		56		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161431	1	Reconnaissance_OS_Fingerprint
0.000127	TCP	192.168.100.148	192.168.100.3	36256.0	911.0	60		56		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161655	1	Reconnaissance_OS_Fingerprint
1.6e-05	TCP	192.168.100.148	192.168.100.3	36256.0	5405.0	60		38		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161671	1	Reconnaissance_OS_Fingerprint
3e-06	TCP	192.168.100.148	192.168.100.3	36256.0	54045.0	60		37		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161674	1	Reconnaissance_OS_Fingerprint
1.5e-05	TCP	192.168.100.148	192.168.100.3	36256.0	2004.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161717	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1042.0	60		42		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161718	1	Reconnaissance_OS_Fingerprint
2e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1048.0	60		45		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.16172	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	2910.0	60		58		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161721	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	8994.0	60		40		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161734	1	Reconnaissance_OS_Fingerprint
5e-06	TCP	192.168.100.148	192.168.100.3	36256.0	65129.0	60		37		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161739	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	5414.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.16174	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1071.0	60		43		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161741	1	Reconnaissance_OS_Fingerprint
0.0	TCP	192.168.100.148	192.168.100.3	36256.0	2034.0	60		46		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161741	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	52673.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161742	1	Reconnaissance_OS_Fingerprint
1.7e-05	TCP	192.168.100.148	192.168.100.3	36256.0	9968.0	60		42		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161789	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1041.0	60		59		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.16179	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	406.0	60		46		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161791	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	2160.0	60		37		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161792	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	901.0	60		51		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161793	1	Reconnaissance_OS_Fingerprint
2e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1296.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161795	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	5922.0	60		46		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161796	1	Reconnaissance_OS_Fingerprint
1.3e-05	TCP	192.168.100.148	192.168.100.3	36256.0	514.0	60		48		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161809	1	Reconnaissance_OS_Fingerprint
3.2e-05	TCP	192.168.100.148	192.168.100.3	36256.0	9415.0	60		38		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161876	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	49165.0	60		53		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161877	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	8600.0	60		56		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161878	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	2103.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161879	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	4900.0	60		37		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.16188	1	Reconnaissance_OS_Fingerprint
0.0	TCP	192.168.100.148	192.168.100.3	36256.0	8200.0	60		46		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.16188	1	Reconnaissance_OS_Fingerprint
2e-06	TCP	192.168.100.148	192.168.100.3	36256.0	146.0	60		53		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161882	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	19350.0	60		55		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161883	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	13.0	60		52		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161884	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	3003.0	60		52		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161885	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	2008.0	60		50		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161886	1	Reconnaissance_OS_Fingerprint
5.6e-05	TCP	192.168.100.148	192.168.100.3	36256.0	1600.0	60		55		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161972	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	2492.0	60		50		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161973	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	5060.0	60		46		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161974	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	3030.0	60		49		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161975	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	7019.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161976	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	6001.0	60		55		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161977	1	Reconnaissance_OS_Fingerprint
2e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1055.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161979	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	5679.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.16198	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	4550.0	60		42		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161981	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	5100.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161982	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	32777.0	60		37		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161983	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	5003.0	60		55		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161984	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	8652.0	60		53		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161985	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	8181.0	60		57		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161986	1	Reconnaissance_OS_Fingerprint
0.0	TCP	192.168.100.148	192.168.100.3	36256.0	8087.0	60		56		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161986	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	3918.0	60		38		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161987	1	Reconnaissance_OS_Fingerprint
4e-06	TCP	192.168.100.148	192.168.100.3	36256.0	49.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.161991	1	Reconnaissance_OS_Fingerprint
0.0	TCP	192.168.100.3	192.168.100.148	3003.0	36256.0	60		64		0	0	1	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1526876128.161991	1	Reconnaissance_OS_Fingerprint
2.5e-05	TCP	192.168.100.148	192.168.100.3	36256.0	8021.0	60		38		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162026	1	Reconnaissance_OS_Fingerprint
9.2e-05	TCP	192.168.100.148	192.168.100.3	36256.0	524.0	60		43		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162254	1	Reconnaissance_OS_Fingerprint
1.5e-05	TCP	192.168.100.148	192.168.100.3	36256.0	646.0	60		45		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162269	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1783.0	60		37		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.16227	1	Reconnaissance_OS_Fingerprint
2.2e-05	TCP	192.168.100.148	192.168.100.3	36256.0	1166.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162297	1	Reconnaissance_OS_Fingerprint
0.0	TCP	192.168.100.148	192.168.100.3	36256.0	1035.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162297	1	Reconnaissance_OS_Fingerprint
2e-06	TCP	192.168.100.148	192.168.100.3	36256.0	880.0	60		56		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162299	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	4444.0	60		40		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.1623	1	Reconnaissance_OS_Fingerprint
1.8e-05	TCP	192.168.100.148	192.168.100.3	36256.0	3077.0	60		51		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162338	1	Reconnaissance_OS_Fingerprint
2e-06	TCP	192.168.100.148	192.168.100.3	36256.0	25734.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.16234	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	4445.0	60		43		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162341	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1121.0	60		56		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162342	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	84.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162343	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	9090.0	60		59		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162344	1	Reconnaissance_OS_Fingerprint
2.9e-05	TCP	192.168.100.148	192.168.100.3	36256.0	6005.0	60		59		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162388	1	Reconnaissance_OS_Fingerprint
2e-06	TCP	192.168.100.148	192.168.100.3	36256.0	32771.0	60		45		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.16239	1	Reconnaissance_OS_Fingerprint
2e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1300.0	60		49		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162392	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	7004.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162393	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	55555.0	60		51		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162394	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	513.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162395	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	2013.0	60		40		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162396	1	Reconnaissance_OS_Fingerprint
0.0	TCP	192.168.100.148	192.168.100.3	36256.0	9575.0	60		43		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162396	1	Reconnaissance_OS_Fingerprint
2e-06	TCP	192.168.100.148	192.168.100.3	36256.0	7402.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162398	1	Reconnaissance_OS_Fingerprint
4.4e-05	TCP	192.168.100.148	192.168.100.3	36256.0	90.0	60		42		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162452	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	800.0	60		40		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162453	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	7200.0	60		37		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162454	1	Reconnaissance_OS_Fingerprint
6e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1094.0	60		52		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162461	1	Reconnaissance_OS_Fingerprint
0.0	TCP	192.168.100.148	192.168.100.3	36256.0	57797.0	60		58		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162461	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	5959.0	60		57		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162462	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1080.0	60		49		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162463	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1147.0	60		57		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162464	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	6510.0	60		49		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162465	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	2009.0	60		52		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162466	1	Reconnaissance_OS_Fingerprint
0.0	TCP	192.168.100.148	192.168.100.3	36256.0	1687.0	60		58		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162466	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.3	192.168.100.148	90.0	36256.0	60		64		0	0	1	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1526876128.16253	1	Reconnaissance_OS_Fingerprint
0.0	TCP	192.168.100.148	192.168.100.3	36256.0	3869.0	60		55		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.16253	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	3370.0	60		59		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162531	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	9100.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162532	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	5560.0	60		48		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162533	1	Reconnaissance_OS_Fingerprint
2e-06	TCP	192.168.100.148	192.168.100.3	36256.0	5910.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162535	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	5907.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162536	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1100.0	60		49		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162537	1	Reconnaissance_OS_Fingerprint
0.0	TCP	192.168.100.148	192.168.100.3	36256.0	4321.0	60		42		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162537	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1075.0	60		54		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162538	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	5221.0	60		59		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162543	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	5102.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162544	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	6667.0	60		37		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162545	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	49153.0	60		41		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162546	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1718.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162547	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	1277.0	60		37		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162592	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	8651.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162593	1	Reconnaissance_OS_Fingerprint
1e-06	TCP	192.168.100.148	192.168.100.3	36256.0	58080.0	60		42		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162594	1	Reconnaissance_OS_Fingerprint
0.000129	TCP	192.168.100.148	192.168.100.3	36256.0	9929.0	60		44		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162815	1	Reconnaissance_OS_Fingerprint
1.4e-05	TCP	192.168.100.148	192.168.100.3	36256.0	9898.0	60		39		0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1526876128.162829	1	Reconnaissance_OS_Fingerprint
